"Year","County Code","County Name","GEOID","Month","Small Farm Unreported (mg)"
2012,153,"PRINCE WILLIAM",51153,4,0.210007
2012,153,"PRINCE WILLIAM",51153,5,0.260535
2012,153,"PRINCE WILLIAM",51153,6,0.828975
2012,153,"PRINCE WILLIAM",51153,7,5.453866
2012,153,"PRINCE WILLIAM",51153,8,5.182278
2012,153,"PRINCE WILLIAM",51153,9,2.629035
2012,153,"PRINCE WILLIAM",51153,10,0.754762
2012,153,"PRINCE WILLIAM",51153,11,0.254219
2012,153,"PRINCE WILLIAM",51153,12,0.030001
2012,7,"AMELIA",51007,1,0.244791
2012,7,"AMELIA",51007,2,0.224046
2012,7,"AMELIA",51007,3,0.20745
2012,7,"AMELIA",51007,4,0.51171
2012,7,"AMELIA",51007,5,0.889269
2012,7,"AMELIA",51007,6,3.417393
2012,7,"AMELIA",51007,7,4.319109
2012,7,"AMELIA",51007,8,2.539188
2012,7,"AMELIA",51007,9,0.634797
2012,7,"AMELIA",51007,10,0.260004
2012,7,"AMELIA",51007,11,0.271068
2012,7,"AMELIA",51007,12,0.311175
2012,119,"MIDDLESEX",51119,1,0
2012,119,"MIDDLESEX",51119,2,0
2012,119,"MIDDLESEX",51119,3,0
2012,119,"MIDDLESEX",51119,4,0.014874
2012,119,"MIDDLESEX",51119,5,0.188136
2012,119,"MIDDLESEX",51119,6,0.828522
2012,119,"MIDDLESEX",51119,7,1.496646
2012,119,"MIDDLESEX",51119,8,1.059672
2012,119,"MIDDLESEX",51119,9,0.42813
2012,119,"MIDDLESEX",51119,10,0.004422
2012,119,"MIDDLESEX",51119,11,0
2012,119,"MIDDLESEX",51119,12,0
2012,111,"LUNENBURG",51111,1,0
2012,111,"LUNENBURG",51111,2,0
2012,111,"LUNENBURG",51111,3,0
2012,111,"LUNENBURG",51111,4,0
2012,111,"LUNENBURG",51111,5,0.009576
2012,111,"LUNENBURG",51111,6,0.241452
2012,111,"LUNENBURG",51111,7,3.696336
2012,111,"LUNENBURG",51111,8,2.89332
2012,111,"LUNENBURG",51111,9,0
2012,111,"LUNENBURG",51111,10,0
2012,111,"LUNENBURG",51111,11,0
2012,111,"LUNENBURG",51111,12,0
2012,115,"MATHEWS",51115,1,0.091791
2012,115,"MATHEWS",51115,2,0.237987
2012,115,"MATHEWS",51115,3,0.243288
2012,115,"MATHEWS",51115,4,0.270351
2012,115,"MATHEWS",51115,5,0.324477
2012,115,"MATHEWS",51115,6,0.324477
2012,115,"MATHEWS",51115,7,0.297414
2012,115,"MATHEWS",51115,8,0.324477
2012,115,"MATHEWS",51115,9,0.270351
2012,115,"MATHEWS",51115,10,0.216225
2012,115,"MATHEWS",51115,11,0.108252
2012,115,"MATHEWS",51115,12,0.081189
2012,33,"CAROLINE",51033,1,0
2012,33,"CAROLINE",51033,2,0
2012,33,"CAROLINE",51033,3,0.01502
2012,33,"CAROLINE",51033,4,0.117156
2012,33,"CAROLINE",51033,5,0.477636
2012,33,"CAROLINE",51033,6,1.409627
2012,33,"CAROLINE",51033,7,2.499328
2012,33,"CAROLINE",51033,8,1.973628
2012,33,"CAROLINE",51033,9,0.883176
2012,33,"CAROLINE",51033,10,0.125417
2012,33,"CAROLINE",51033,11,0.008261
2012,33,"CAROLINE",51033,12,0
2012,53,"DINWIDDIE",51053,1,0
2012,53,"DINWIDDIE",51053,2,0
2012,53,"DINWIDDIE",51053,3,0.001095
2012,53,"DINWIDDIE",51053,4,0.007665
2012,53,"DINWIDDIE",51053,5,0.029565
2012,53,"DINWIDDIE",51053,6,1.483725
2012,53,"DINWIDDIE",51053,7,4.99539
2012,53,"DINWIDDIE",51053,8,2.972925
2012,53,"DINWIDDIE",51053,9,1.439925
2012,53,"DINWIDDIE",51053,10,0.020805
2012,53,"DINWIDDIE",51053,11,0
2012,53,"DINWIDDIE",51053,12,0
2012,141,"PATRICK",51141,1,0
2012,141,"PATRICK",51141,2,0
2012,141,"PATRICK",51141,3,0
2012,141,"PATRICK",51141,4,0
2012,141,"PATRICK",51141,5,0
2012,141,"PATRICK",51141,6,6.215
2012,141,"PATRICK",51141,7,4.66125
2012,141,"PATRICK",51141,8,1.55375
2012,141,"PATRICK",51141,9,0
2012,141,"PATRICK",51141,10,0
2012,141,"PATRICK",51141,11,0
2012,141,"PATRICK",51141,12,0
2012,177,"SPOTSYLVANIA",51177,1,0
2012,177,"SPOTSYLVANIA",51177,2,0
2012,177,"SPOTSYLVANIA",51177,3,0.100862
2012,177,"SPOTSYLVANIA",51177,4,0.551522
2012,177,"SPOTSYLVANIA",51177,5,0.516113
2012,177,"SPOTSYLVANIA",51177,6,1.996853
2012,177,"SPOTSYLVANIA",51177,7,3.332738
2012,177,"SPOTSYLVANIA",51177,8,2.900319
2012,177,"SPOTSYLVANIA",51177,9,1.124504
2012,177,"SPOTSYLVANIA",51177,10,0.207089
2012,177,"SPOTSYLVANIA",51177,11,0
2012,177,"SPOTSYLVANIA",51177,12,0
2012,35,"CARROLL",51035,1,0
2012,35,"CARROLL",51035,2,0
2012,35,"CARROLL",51035,3,0
2012,35,"CARROLL",51035,4,0
2012,35,"CARROLL",51035,5,0.42834
2012,35,"CARROLL",51035,6,0.77022
2012,35,"CARROLL",51035,7,1.33452
2012,35,"CARROLL",51035,8,1.39128
2012,35,"CARROLL",51035,9,1.82688
2012,35,"CARROLL",51035,10,0.84876
2012,35,"CARROLL",51035,11,0
2012,35,"CARROLL",51035,12,0
2012,57,"ESSEX",51057,1,0
2012,57,"ESSEX",51057,2,0
2012,57,"ESSEX",51057,3,0
2012,57,"ESSEX",51057,4,0.007272
2012,57,"ESSEX",51057,5,0.144834
2012,57,"ESSEX",51057,6,0.939906
2012,57,"ESSEX",51057,7,2.119182
2012,57,"ESSEX",51057,8,1.891932
2012,57,"ESSEX",51057,9,0.871428
2012,57,"ESSEX",51057,10,0.08484
2012,57,"ESSEX",51057,11,0
2012,57,"ESSEX",51057,12,0
2012,41,"CHESTERFIELD",51041,1,0
2012,41,"CHESTERFIELD",51041,2,0.023374
2012,41,"CHESTERFIELD",51041,3,0.364994
2012,41,"CHESTERFIELD",51041,4,0.50344
2012,41,"CHESTERFIELD",51041,5,0.561875
2012,41,"CHESTERFIELD",51041,6,3.240895
2012,41,"CHESTERFIELD",51041,7,2.925346
2012,41,"CHESTERFIELD",51041,8,0.529511
2012,41,"CHESTERFIELD",51041,9,0.483662
2012,41,"CHESTERFIELD",51041,10,0.338923
2012,41,"CHESTERFIELD",51041,11,0.013485
2012,41,"CHESTERFIELD",51041,12,0.004495
2012,125,"NELSON",51125,1,0.124416
2012,125,"NELSON",51125,2,0.21384
2012,125,"NELSON",51125,3,0.76788
2012,125,"NELSON",51125,4,1.504656
2012,125,"NELSON",51125,5,2.058696
2012,125,"NELSON",51125,6,2.709936
2012,125,"NELSON",51125,7,3.415608
2012,125,"NELSON",51125,8,3.359232
2012,125,"NELSON",51125,9,2.568024
2012,125,"NELSON",51125,10,1.568808
2012,125,"NELSON",51125,11,0.851472
2012,125,"NELSON",51125,12,0.30132
2012,147,"PRINCE EDWARD",51147,1,0
2012,147,"PRINCE EDWARD",51147,2,0
2012,147,"PRINCE EDWARD",51147,3,0
2012,147,"PRINCE EDWARD",51147,4,0.103194
2012,147,"PRINCE EDWARD",51147,5,0.794682
2012,147,"PRINCE EDWARD",51147,6,1.418256
2012,147,"PRINCE EDWARD",51147,7,1.973916
2012,147,"PRINCE EDWARD",51147,8,1.83015
2012,147,"PRINCE EDWARD",51147,9,0.87318
2012,147,"PRINCE EDWARD",51147,10,1.14219
2012,147,"PRINCE EDWARD",51147,11,0.478044
2012,147,"PRINCE EDWARD",51147,12,0.205506
2012,97,"KING AND QUEEN",51097,1,0.016674
2012,97,"KING AND QUEEN",51097,2,0.022232
2012,97,"KING AND QUEEN",51097,3,0.05161
2012,97,"KING AND QUEEN",51097,4,0.077018
2012,97,"KING AND QUEEN",51097,5,0.269166
2012,97,"KING AND QUEEN",51097,6,1.674546
2012,97,"KING AND QUEEN",51097,7,2.88222
2012,97,"KING AND QUEEN",51097,8,2.139036
2012,97,"KING AND QUEEN",51097,9,0.622496
2012,97,"KING AND QUEEN",51097,10,0.124658
2012,97,"KING AND QUEEN",51097,11,0.042082
2012,97,"KING AND QUEEN",51097,12,0.01985
2012,107,"LOUDOUN",51107,1,0.044457
2012,107,"LOUDOUN",51107,2,0.139722
2012,107,"LOUDOUN",51107,3,1.193988
2012,107,"LOUDOUN",51107,4,5.734953
2012,107,"LOUDOUN",51107,5,8.681817
2012,107,"LOUDOUN",51107,6,10.447395
2012,107,"LOUDOUN",51107,7,10.688733
2012,107,"LOUDOUN",51107,8,13.032252
2012,107,"LOUDOUN",51107,9,7.157577
2012,107,"LOUDOUN",51107,10,4.4457
2012,107,"LOUDOUN",51107,11,1.340061
2012,107,"LOUDOUN",51107,12,0.603345
2012,1,"ACCOMACK",51001,1,0.00529
2012,1,"ACCOMACK",51001,2,0.007406
2012,1,"ACCOMACK",51001,3,0.016928
2012,1,"ACCOMACK",51001,4,0.177744
2012,1,"ACCOMACK",51001,5,1.046362
2012,1,"ACCOMACK",51001,6,2.419646
2012,1,"ACCOMACK",51001,7,3.053388
2012,1,"ACCOMACK",51001,8,2.056752
2012,1,"ACCOMACK",51001,9,1.289702
2012,1,"ACCOMACK",51001,10,0.434838
2012,1,"ACCOMACK",51001,11,0.061364
2012,1,"ACCOMACK",51001,12,0.01058
2012,127,"NEW KENT",51127,1,0.001252
2012,127,"NEW KENT",51127,2,0.001252
2012,127,"NEW KENT",51127,3,0.001252
2012,127,"NEW KENT",51127,4,0.033178
2012,127,"NEW KENT",51127,5,0.314565
2012,127,"NEW KENT",51127,6,0.643528
2012,127,"NEW KENT",51127,7,0.981568
2012,127,"NEW KENT",51127,8,0.800341
2012,127,"NEW KENT",51127,9,0.282952
2012,127,"NEW KENT",51127,10,0.059157
2012,127,"NEW KENT",51127,11,0.008138
2012,127,"NEW KENT",51127,12,0.002504
2012,69,"FREDERICK",51069,1,0.01107
2012,69,"FREDERICK",51069,2,0.015498
2012,69,"FREDERICK",51069,3,0.070848
2012,69,"FREDERICK",51069,4,4.357152
2012,69,"FREDERICK",51069,5,3.604392
2012,69,"FREDERICK",51069,6,3.732804
2012,69,"FREDERICK",51069,7,3.97413
2012,69,"FREDERICK",51069,8,4.255308
2012,69,"FREDERICK",51069,9,1.864188
2012,69,"FREDERICK",51069,10,0.130626
2012,69,"FREDERICK",51069,11,0.070848
2012,69,"FREDERICK",51069,12,0.050922
2012,3,"ALBEMARLE",51003,1,0
2012,3,"ALBEMARLE",51003,2,0
2012,3,"ALBEMARLE",51003,3,0
2012,3,"ALBEMARLE",51003,4,0
2012,3,"ALBEMARLE",51003,5,0
2012,3,"ALBEMARLE",51003,6,8.889111
2012,3,"ALBEMARLE",51003,7,8.889111
2012,3,"ALBEMARLE",51003,8,8.889111
2012,3,"ALBEMARLE",51003,9,0
2012,3,"ALBEMARLE",51003,10,0
2012,3,"ALBEMARLE",51003,11,0
2012,3,"ALBEMARLE",51003,12,0
2012,49,"CUMBERLAND",51049,1,0.79422
2012,49,"CUMBERLAND",51049,2,0.15872
2012,49,"CUMBERLAND",51049,3,0.82026
2012,49,"CUMBERLAND",51049,4,0.26474
2012,49,"CUMBERLAND",51049,5,0.21204
2012,49,"CUMBERLAND",51049,6,1.11476
2012,49,"CUMBERLAND",51049,7,0.07936
2012,49,"CUMBERLAND",51049,8,1.06206
2012,49,"CUMBERLAND",51049,9,0.47616
2012,49,"CUMBERLAND",51049,10,0.6882
2012,49,"CUMBERLAND",51049,11,0.52948
2012,49,"CUMBERLAND",51049,12,0
2012,85,"HANOVER",51085,1,0.138816
2012,85,"HANOVER",51085,2,0.167736
2012,85,"HANOVER",51085,3,0.861816
2012,85,"HANOVER",51085,4,2.591232
2012,85,"HANOVER",51085,5,4.933752
2012,85,"HANOVER",51085,6,11.10528
2012,85,"HANOVER",51085,7,16.154712
2012,85,"HANOVER",51085,8,12.23316
2012,85,"HANOVER",51085,9,7.224216
2012,85,"HANOVER",51085,10,1.7352
2012,85,"HANOVER",51085,11,0.485856
2012,85,"HANOVER",51085,12,0.214008
2012,81,"GREENSVILLE",51081,1,0
2012,81,"GREENSVILLE",51081,2,0
2012,81,"GREENSVILLE",51081,3,0.01782
2012,81,"GREENSVILLE",51081,4,0.065406
2012,81,"GREENSVILLE",51081,5,0.086262
2012,81,"GREENSVILLE",51081,6,0.097218
2012,81,"GREENSVILLE",51081,7,0.168564
2012,81,"GREENSVILLE",51081,8,0.112992
2012,81,"GREENSVILLE",51081,9,0.053262
2012,81,"GREENSVILLE",51081,10,0.038742
2012,81,"GREENSVILLE",51081,11,0.01947
2012,81,"GREENSVILLE",51081,12,0.000264
2012,5,"ALLEGHANY",51005,1,0
2012,5,"ALLEGHANY",51005,2,0
2012,5,"ALLEGHANY",51005,3,0
2012,5,"ALLEGHANY",51005,4,0.03096
2012,5,"ALLEGHANY",51005,5,0.03096
2012,5,"ALLEGHANY",51005,6,0.50832
2012,5,"ALLEGHANY",51005,7,0.50832
2012,5,"ALLEGHANY",51005,8,0.50832
2012,5,"ALLEGHANY",51005,9,0.50832
2012,5,"ALLEGHANY",51005,10,0.30504
2012,5,"ALLEGHANY",51005,11,0
2012,5,"ALLEGHANY",51005,12,0
2012,165,"ROCKINGHAM",51165,1,0.162657
2012,165,"ROCKINGHAM",51165,2,0.187302
2012,165,"ROCKINGHAM",51165,3,0.39432
2012,165,"ROCKINGHAM",51165,4,0.941439
2012,165,"ROCKINGHAM",51165,5,2.040606
2012,165,"ROCKINGHAM",51165,6,9.488325
2012,165,"ROCKINGHAM",51165,7,17.576814
2012,165,"ROCKINGHAM",51165,8,12.56895
2012,165,"ROCKINGHAM",51165,9,3.701679
2012,165,"ROCKINGHAM",51165,10,1.542777
2012,165,"ROCKINGHAM",51165,11,0.483042
2012,165,"ROCKINGHAM",51165,12,0.19716
2012,171,"SHENANDOAH",51171,1,0
2012,171,"SHENANDOAH",51171,2,0
2012,171,"SHENANDOAH",51171,3,0
2012,171,"SHENANDOAH",51171,4,0.32205
2012,171,"SHENANDOAH",51171,5,0.111644
2012,171,"SHENANDOAH",51171,6,3.88607
2012,171,"SHENANDOAH",51171,7,10.608327
2012,171,"SHENANDOAH",51171,8,5.56073
2012,171,"SHENANDOAH",51171,9,0.957562
2012,171,"SHENANDOAH",51171,10,0.023617
2012,171,"SHENANDOAH",51171,11,0
2012,171,"SHENANDOAH",51171,12,0
2012,145,"POWHATAN",51145,1,0.01269
2012,145,"POWHATAN",51145,2,0.00047
2012,145,"POWHATAN",51145,3,0.00094
2012,145,"POWHATAN",51145,4,0.02726
2012,145,"POWHATAN",51145,5,0.35391
2012,145,"POWHATAN",51145,6,1.06408
2012,145,"POWHATAN",51145,7,1.70422
2012,145,"POWHATAN",51145,8,0.99546
2012,145,"POWHATAN",51145,9,0.38681
2012,145,"POWHATAN",51145,10,0.13724
2012,145,"POWHATAN",51145,11,0.01692
2012,145,"POWHATAN",51145,12,0.00047
2012,175,"SOUTHAMPTON",51175,1,0
2012,175,"SOUTHAMPTON",51175,2,0
2012,175,"SOUTHAMPTON",51175,3,0.023744
2012,175,"SOUTHAMPTON",51175,4,0.093184
2012,175,"SOUTHAMPTON",51175,5,0.191072
2012,175,"SOUTHAMPTON",51175,6,0.426944
2012,175,"SOUTHAMPTON",51175,7,0.586656
2012,175,"SOUTHAMPTON",51175,8,0.491904
2012,175,"SOUTHAMPTON",51175,9,0.291872
2012,175,"SOUTHAMPTON",51175,10,0.104608
2012,175,"SOUTHAMPTON",51175,11,0.027776
2012,175,"SOUTHAMPTON",51175,12,0.00224
2012,139,"PAGE",51139,1,0.020655
2012,139,"PAGE",51139,2,0.067014
2012,139,"PAGE",51139,3,0.045441
2012,139,"PAGE",51139,4,0.07803
2012,139,"PAGE",51139,5,0.126684
2012,139,"PAGE",51139,6,0.863838
2012,139,"PAGE",51139,7,1.637712
2012,139,"PAGE",51139,8,0.844101
2012,139,"PAGE",51139,9,0.62424
2012,139,"PAGE",51139,10,0.190026
2012,139,"PAGE",51139,11,0.065637
2012,139,"PAGE",51139,12,0.026163
2012,75,"GOOCHLAND",51075,1,0
2012,75,"GOOCHLAND",51075,2,0
2012,75,"GOOCHLAND",51075,3,0
2012,75,"GOOCHLAND",51075,4,0
2012,75,"GOOCHLAND",51075,5,0
2012,75,"GOOCHLAND",51075,6,0
2012,75,"GOOCHLAND",51075,7,1.642683
2012,75,"GOOCHLAND",51075,8,2.868054
2012,75,"GOOCHLAND",51075,9,0.319263
2012,75,"GOOCHLAND",51075,10,0
2012,75,"GOOCHLAND",51075,11,0
2012,75,"GOOCHLAND",51075,12,0
2012,63,"FLOYD",51063,1,0.335835
2012,63,"FLOYD",51063,2,0.580797
2012,63,"FLOYD",51063,3,1.513233
2012,63,"FLOYD",51063,4,2.572101
2012,63,"FLOYD",51063,5,4.089285
2012,63,"FLOYD",51063,6,4.646376
2012,63,"FLOYD",51063,7,7.463439
2012,63,"FLOYD",51063,8,6.922152
2012,63,"FLOYD",51063,9,6.021324
2012,63,"FLOYD",51063,10,3.611214
2012,63,"FLOYD",51063,11,1.351242
2012,63,"FLOYD",51063,12,0.403002
2012,149,"PRINCE GEORGE",51149,1,0
2012,149,"PRINCE GEORGE",51149,2,0
2012,149,"PRINCE GEORGE",51149,3,0
2012,149,"PRINCE GEORGE",51149,4,0.027552
2012,149,"PRINCE GEORGE",51149,5,0.077616
2012,149,"PRINCE GEORGE",51149,6,0.308616
2012,149,"PRINCE GEORGE",51149,7,0.715008
2012,149,"PRINCE GEORGE",51149,8,0.368928
2012,149,"PRINCE GEORGE",51149,9,0.18228
2012,149,"PRINCE GEORGE",51149,10,0
2012,149,"PRINCE GEORGE",51149,11,0
2012,149,"PRINCE GEORGE",51149,12,0
2012,131,"NORTHAMPTON",51131,1,0.00911
2012,131,"NORTHAMPTON",51131,2,0.012754
2012,131,"NORTHAMPTON",51131,3,0.067414
2012,131,"NORTHAMPTON",51131,4,0.466432
2012,131,"NORTHAMPTON",51131,5,1.402029
2012,131,"NORTHAMPTON",51131,6,2.181845
2012,131,"NORTHAMPTON",51131,7,2.244704
2012,131,"NORTHAMPTON",51131,8,1.611559
2012,131,"NORTHAMPTON",51131,9,0.71969
2012,131,"NORTHAMPTON",51131,10,0.315206
2012,131,"NORTHAMPTON",51131,11,0.065592
2012,131,"NORTHAMPTON",51131,12,0.016398
2012,137,"ORANGE",51137,1,0
2012,137,"ORANGE",51137,2,0
2012,137,"ORANGE",51137,3,0.042964
2012,137,"ORANGE",51137,4,0.076588
2012,137,"ORANGE",51137,5,0.115816
2012,137,"ORANGE",51137,6,1.343092
2012,137,"ORANGE",51137,7,3.767756
2012,137,"ORANGE",51137,8,3.22697
2012,137,"ORANGE",51137,9,0.758408
2012,137,"ORANGE",51137,10,0.008406
2012,137,"ORANGE",51137,11,0
2012,137,"ORANGE",51137,12,0
2012,79,"GREENE",51079,1,0.060987
2012,79,"GREENE",51079,2,0.060987
2012,79,"GREENE",51079,3,0.063791
2012,79,"GREENE",51079,4,0.122675
2012,79,"GREENE",51079,5,0.138798
2012,79,"GREENE",51079,6,0.165436
2012,79,"GREENE",51079,7,0.150715
2012,79,"GREENE",51079,8,0.130386
2012,79,"GREENE",51079,9,5.91644
2012,79,"GREENE",51079,10,0.060987
2012,79,"GREENE",51079,11,0.058183
2012,79,"GREENE",51079,12,0.081316
2012,183,"SUSSEX",51183,1,0.00972
2012,183,"SUSSEX",51183,2,0.00972
2012,183,"SUSSEX",51183,3,0.00972
2012,183,"SUSSEX",51183,4,0.096552
2012,183,"SUSSEX",51183,5,0.442584
2012,183,"SUSSEX",51183,6,0.648324
2012,183,"SUSSEX",51183,7,0.761724
2012,183,"SUSSEX",51183,8,0.567648
2012,183,"SUSSEX",51183,9,0.505764
2012,183,"SUSSEX",51183,10,0.156168
2012,183,"SUSSEX",51183,11,0.028512
2012,183,"SUSSEX",51183,12,0.002916
2012,87,"HENRICO",51087,1,0.003075
2012,87,"HENRICO",51087,2,0.00615
2012,87,"HENRICO",51087,3,0.00984
2012,87,"HENRICO",51087,4,0.01845
2012,87,"HENRICO",51087,5,0.22755
2012,87,"HENRICO",51087,6,1.225695
2012,87,"HENRICO",51087,7,2.213385
2012,87,"HENRICO",51087,8,1.62852
2012,87,"HENRICO",51087,9,0.78843
2012,87,"HENRICO",51087,10,0.0123
2012,87,"HENRICO",51087,11,0.00984
2012,87,"HENRICO",51087,12,0.00615
2012,101,"KING WILLIAM",51101,1,0
2012,101,"KING WILLIAM",51101,2,0
2012,101,"KING WILLIAM",51101,3,0.037995
2012,101,"KING WILLIAM",51101,4,0.082248
2012,101,"KING WILLIAM",51101,5,0.319158
2012,101,"KING WILLIAM",51101,6,0.983847
2012,101,"KING WILLIAM",51101,7,1.406262
2012,101,"KING WILLIAM",51101,8,1.018713
2012,101,"KING WILLIAM",51101,9,0.468009
2012,101,"KING WILLIAM",51101,10,0.13857
2012,101,"KING WILLIAM",51101,11,0.012963
2012,101,"KING WILLIAM",51101,12,0.002682
2012,19,"BEDFORD",51019,1,0.22302
2012,19,"BEDFORD",51019,2,0.487458
2012,19,"BEDFORD",51019,3,0.763047
2012,19,"BEDFORD",51019,4,1.151739
2012,19,"BEDFORD",51019,5,1.463967
2012,19,"BEDFORD",51019,6,2.035854
2012,19,"BEDFORD",51019,7,2.402244
2012,19,"BEDFORD",51019,8,2.434104
2012,19,"BEDFORD",51019,9,2.13462
2012,19,"BEDFORD",51019,10,1.60893
2012,19,"BEDFORD",51019,11,0.82836
2012,19,"BEDFORD",51019,12,0.39825
2012,173,"SMYTH",51173,1,0
2012,173,"SMYTH",51173,2,0
2012,173,"SMYTH",51173,3,0
2012,173,"SMYTH",51173,4,0
2012,173,"SMYTH",51173,5,0
2012,173,"SMYTH",51173,6,1.273657
2012,173,"SMYTH",51173,7,3.871784
2012,173,"SMYTH",51173,8,3.184559
2012,173,"SMYTH",51173,9,0
2012,173,"SMYTH",51173,10,0
2012,173,"SMYTH",51173,11,0
2012,173,"SMYTH",51173,12,0
2013,67,"FRANKLIN",51067,1,0
2013,67,"FRANKLIN",51067,2,0
2013,67,"FRANKLIN",51067,3,0
2013,67,"FRANKLIN",51067,4,0.035768
2013,67,"FRANKLIN",51067,5,0.043132
2013,67,"FRANKLIN",51067,6,0.953112
2013,67,"FRANKLIN",51067,7,3.907128
2013,67,"FRANKLIN",51067,8,3.68726
2013,67,"FRANKLIN",51067,9,1.894652
2013,67,"FRANKLIN",51067,10,0
2013,67,"FRANKLIN",51067,11,0
2013,67,"FRANKLIN",51067,12,0
2013,37,"CHARLOTTE",51037,1,0
2013,37,"CHARLOTTE",51037,2,0
2013,37,"CHARLOTTE",51037,3,0
2013,37,"CHARLOTTE",51037,4,0.079625
2013,37,"CHARLOTTE",51037,5,0.287875
2013,37,"CHARLOTTE",51037,6,0.968975
2013,37,"CHARLOTTE",51037,7,1.88405
2013,37,"CHARLOTTE",51037,8,1.934275
2013,37,"CHARLOTTE",51037,9,1.56555
2013,37,"CHARLOTTE",51037,10,1.6464
2013,37,"CHARLOTTE",51037,11,3.602725
2013,37,"CHARLOTTE",51037,12,0.280525
2013,99,"KING GEORGE",51099,1,0.02163
2013,99,"KING GEORGE",51099,2,0.028119
2013,99,"KING GEORGE",51099,3,0.040788
2013,99,"KING GEORGE",51099,4,0.041097
2013,99,"KING GEORGE",51099,5,0.06798
2013,99,"KING GEORGE",51099,6,0.387177
2013,99,"KING GEORGE",51099,7,0.962226
2013,99,"KING GEORGE",51099,8,0.943995
2013,99,"KING GEORGE",51099,9,0.499653
2013,99,"KING GEORGE",51099,10,0.062727
2013,99,"KING GEORGE",51099,11,0.017304
2013,99,"KING GEORGE",51099,12,0.017613
2013,25,"BRUNSWICK",51025,1,0
2013,25,"BRUNSWICK",51025,2,0
2013,25,"BRUNSWICK",51025,3,0
2013,25,"BRUNSWICK",51025,4,0
2013,25,"BRUNSWICK",51025,5,0
2013,25,"BRUNSWICK",51025,6,0.674165
2013,25,"BRUNSWICK",51025,7,4.775835
2013,25,"BRUNSWICK",51025,8,0
2013,25,"BRUNSWICK",51025,9,0
2013,25,"BRUNSWICK",51025,10,0
2013,25,"BRUNSWICK",51025,11,0
2013,25,"BRUNSWICK",51025,12,0
2013,161,"ROANOKE",51161,1,0
2013,161,"ROANOKE",51161,2,0
2013,161,"ROANOKE",51161,3,0.0792
2013,161,"ROANOKE",51161,4,0.689535
2013,161,"ROANOKE",51161,5,0.53757
2013,161,"ROANOKE",51161,6,0.87021
2013,161,"ROANOKE",51161,7,1.150875
2013,161,"ROANOKE",51161,8,0.80685
2013,161,"ROANOKE",51161,9,0.48609
2013,161,"ROANOKE",51161,10,0.301455
2013,161,"ROANOKE",51161,11,0.02871
2013,161,"ROANOKE",51161,12,0
2013,36,"CHARLES CITY",51036,1,0.0005
2013,36,"CHARLES CITY",51036,2,0
2013,36,"CHARLES CITY",51036,3,0.0005
2013,36,"CHARLES CITY",51036,4,0.024625
2013,36,"CHARLES CITY",51036,5,0.066
2013,36,"CHARLES CITY",51036,6,0.314125
2013,36,"CHARLES CITY",51036,7,0.460375
2013,36,"CHARLES CITY",51036,8,0.311
2013,36,"CHARLES CITY",51036,9,0.070125
2013,36,"CHARLES CITY",51036,10,0.00275
2013,36,"CHARLES CITY",51036,11,0
2013,36,"CHARLES CITY",51036,12,0
2013,550,"CHESAPEAKE CITY",51550,1,0.04422
2013,550,"CHESAPEAKE CITY",51550,2,0.09045
2013,550,"CHESAPEAKE CITY",51550,3,0.31758
2013,550,"CHESAPEAKE CITY",51550,4,0.93666
2013,550,"CHESAPEAKE CITY",51550,5,1.30248
2013,550,"CHESAPEAKE CITY",51550,6,2.05221
2013,550,"CHESAPEAKE CITY",51550,7,1.522575
2013,550,"CHESAPEAKE CITY",51550,8,1.140675
2013,550,"CHESAPEAKE CITY",51550,9,1.16982
2013,550,"CHESAPEAKE CITY",51550,10,0.49044
2013,550,"CHESAPEAKE CITY",51550,11,0.374865
2013,550,"CHESAPEAKE CITY",51550,12,0.60702
2013,73,"GLOUCESTER",51073,1,0
2013,73,"GLOUCESTER",51073,2,0
2013,73,"GLOUCESTER",51073,3,0
2013,73,"GLOUCESTER",51073,4,0
2013,73,"GLOUCESTER",51073,5,1.0725
2013,73,"GLOUCESTER",51073,6,1.0725
2013,73,"GLOUCESTER",51073,7,2.145
2013,73,"GLOUCESTER",51073,8,0
2013,73,"GLOUCESTER",51073,9,0
2013,73,"GLOUCESTER",51073,10,0
2013,73,"GLOUCESTER",51073,11,0
2013,73,"GLOUCESTER",51073,12,0
2013,47,"CULPEPER",51047,1,0.045623
2013,47,"CULPEPER",51047,2,0.055172
2013,47,"CULPEPER",51047,3,0.263128
2013,47,"CULPEPER",51047,4,0.257823
2013,47,"CULPEPER",51047,5,0.893362
2013,47,"CULPEPER",51047,6,1.883275
2013,47,"CULPEPER",51047,7,2.775576
2013,47,"CULPEPER",51047,8,2.49335
2013,47,"CULPEPER",51047,9,1.237126
2013,47,"CULPEPER",51047,10,0.607953
2013,47,"CULPEPER",51047,11,0.05305
2013,47,"CULPEPER",51047,12,0.045623
2013,193,"WESTMORELAND",51193,1,0.095598
2013,193,"WESTMORELAND",51193,2,0.065988
2013,193,"WESTMORELAND",51193,3,0.189504
2013,193,"WESTMORELAND",51193,4,0.576972
2013,193,"WESTMORELAND",51193,5,0.883224
2013,193,"WESTMORELAND",51193,6,1.389132
2013,193,"WESTMORELAND",51193,7,1.681848
2013,193,"WESTMORELAND",51193,8,1.500804
2013,193,"WESTMORELAND",51193,9,1.043118
2013,193,"WESTMORELAND",51193,10,0.631962
